sentence_id	label	solved_conflict	sentence_tokens_no_stop_lemmatized
84740b52-7bc2-4c0c-95d5-a24b8ec3c299	OBJ	False	['suit', 'result', 'james', 'yearslong', 'investigation', 'trump', 'real', 'estate', 'dealing', 'bloomberg', 'report', 'formal', 'complaint', 'state', 'fraudulent', 'activity', 'approve', 'high', 'level', 'trump', 'organization', 'include', 'mr', 'trump']
729c8fb9-aa88-4cfd-b92b-80a005ed0e32	OBJ	False	['money', 'deny', 'feed', 'future', 'complain', 'minorityowne', 'business', 'serve', 'exclusively', 'economically', 'disadvantage', 'child', 'color', 'deny', 'right', 'serve', 'culturally', 'relevant', 'food', 'youth', 'national', 'emergency']
a2bda341-c37a-466a-be16-89f6eff5fe67	SUBJ	False	['year', 'talk', 'mission', 'leave', 'place', 'red', 'wallall', 'show', 'electoral', 'hot', 'air', 'plainly', 'nonsense', 'tory', 'press', 'go', 'order', 'pretend', 'actually', 'sort', 'plan', 'end', 'stagnation', 'responsible']
82cd8a8c-0cd5-4fb2-b15f-0c68284e5f92	OBJ	False	['journalist', 'knowledge', 'rail', 'industry', 'labour', 'movement', 'sound', 'alarm', 'month', 'day', 'see', 'mainstream', 'medium', 'outlet', 'publish', 'increasingly', 'frantic', 'article', 'potential', 'strike']
c7c041a6-69a3-4ca3-9048-217e7c8f0abc	OBJ	False	['spirit', 'move', 'oldage', 'pension', 'improve', 'poorhouse']
0c76766f-84c8-4013-b6bc-194a12a8b601	OBJ	False	['china', 'leader', 'seek', 'avoid', 'past', 'mistake', 'mean', 'forgo', 'past', 'success']
f061af8f-58c0-4280-bc59-eada992aeab6	SUBJ	True	['go', 'window', 'ukraine', 'war', 'begin']
188b82f8-df67-4806-a4f3-8507b6ca495a	OBJ	False	['early', 'hour', 'thursday', 'morning', 'white', 'house', 'announce', 'tentative', 'agreement', 'major', 'rail', 'carrier', 'remain', 'holdout', 'union', 'teamster', 'brotherhood', 'locomotive', 'engineer', 'trainman', 'blet', 'transportation', 'division', 'international', 'association', 'sheet', 'metal', 'air', 'rail', 'transportation', 'worker', 'smarttd']
fda1bd31-e0ae-4d90-b6e5-2749cc7430bb	OBJ	False	['time', 'struggle', 'pandemic', 'learn', 'loss', 'increase', 'teacher', 'workload', 'lead', 'mount', 'pressure', 'increasingly', 'antagonistic', 'parent', 'micromanage', 'administrator']
b29b7013-a58b-4cf3-aeab-4a2397fea6e9	SUBJ	False	['inbetween', 'optimum', 'point', 've', 'see', 'discussion', 'fall']
33c94ab6-3c0d-440b-a4e1-3b22698b5963	SUBJ	True	['reasonable', 'mind', 'differ', 'question', 'debate', 'booklength', 'work', 'fully', 'adjudicate']
b5c8daa8-601e-4dec-8cdc-297bcdd0c778	SUBJ	False	['consider', 'example', 'olga', 'skabeyeva', 'energetically', 'toxic', 'say', 'government', 'rossiya1', 'channel']
d49d61de-a3b3-46b3-94f0-6c871299f2a2	SUBJ	False	['actually', 'win', 'expose', 'fault', 'system', 'reality', 'people', 'power']
fade8409-df1e-4df4-8fb6-52d991fe8475	SUBJ	False	['efficient', 'company', 'know', 'well', 'government', 'spend', 'money']
5ddbcceb-4389-4879-b1a8-163312c90599	SUBJ	False	['risk', 'real']
d217b2fc-37c4-4b8b-99a9-868e9982b42e	SUBJ	True	['possible', 'time', 'live']
9500cf54-b280-4b40-8277-666fe0c1e693	OBJ	False	['cancellation', 'show', 'necessity', 'host', 'europride', 'belgrade', 'mihailovi', 'say']
48d6a8f5-3c17-4e70-b91c-df2b8cb46e1b	SUBJ	False	['minute', 'chicago', 'city', 'council', '12th', 'perfect', 'example', 'commonly', 'regard', 'public', 'credit']
1d82fd0e-db20-4d06-a47a-283747b27e01	OBJ	False	['proponent', 'view', 'include', 'american', 'economist', 'milton', 'friedman', 'worry', 'shift', 'away', 'shareholder', 'primacy', 'company', 'efficient', 'profitable', 'leave', 'society', 'bad']
43beb8c7-7fe9-4cea-b544-264b393aefad	OBJ	False	['insist', 'replenish', 'exist', 'stockpile', 'athome', 'test', 'help', 'meet', 'testing', 'need', 'month', 'ahead', 'well', 'position', 'manage', 'potential', 'increase', 'testing', 'demand', 'fall', 'winter']
53c64645-39aa-4bda-8ab9-be3a70abb563	SUBJ	False	['initial', 'draft', 'bill', 'contain', 'little', 'say', 'level', 'sense', 'action', 'investment', 'significantly', 'alter', 'life', 'people', 'ukthose', 'town', 'city', 'infrastructure', 'lack', 'investment', 'london', 'part', 'south', 'east', 'decade']
5bcc5dab-e3c0-42ed-82b7-cd55fdd8f989	OBJ	False	['mr', 'xi', 'deeply', 'invest', 'maintain', 'zerocovid', 'regime', 'portray', 'proof', 'china', 'superior', 'social', 'model']
6a616c81-e115-462b-a5f1-44018da33581	OBJ	True	['china', 'withstand', 'year', 'slowdown', 'past']
a41fd420-3697-4c53-9d20-6d6aa42c0511	OBJ	False	['mihailovi', 'fellow', 'organiser', 'see', 'europride', '2022', 'chance', 'event', 'political', 'root', 'remind', 'participant', 'europe', 'pride', 'merely', 'opportunity', 'party']
13e3b6c4-d137-4f5e-ad68-adb4cae81fbe	SUBJ	False	['white', 'house', 'official', 'tout', 'effort', 'cut', 'paperwork', 'order', 'drug', 'socalle', 'compassionate', 'use', 'channel']
f4197bea-1f19-42a8-980a-d4613ee918b0	SUBJ	False	['senator', 'human']
cdd94add-5995-4a3a-baed-10f63ba9c193	SUBJ	True	['well', 'point']
73e6ea8c-d489-4083-a15f-1b44020a39c8	OBJ	False	['hilaire', 'belloc', 'book', 'servile', 'state', 'define', 'economic', 'status']
aae37fd0-f5e8-4780-ac60-b05e39c0f1de	OBJ	False	['800', 'teacher', 'die', 'covid', 'year', 'pandemic', 'recent', 'survey', 'find', '19', 'percent', 'teacher', 'report', 'suffer', 'long', 'covid']
f6ff1cc3-5d6f-4c5a-a0b4-1671c74071e6	SUBJ	False	['anarchy', 'price', 'long', 'justify', 'suppose', 'law', 'supply', 'demand']
24748e22-7777-4105-b09d-6454c50dcef0	OBJ	False	['result', 'medium', 'free', 'free', 'try', 'guess', 'audience']
99296270-b6b0-4693-b39d-c833be678562	OBJ	True	[]
498154e9-6aaa-4c08-a417-677a6c5f0765	SUBJ	False	['work', 'government', 'directly', 'state', 'employee', 'indirectly', 'support', 'employee', 'state']
00a57fcb-dcea-40ff-bafc-aa4ff0f48362	SUBJ	False	['shock', 'jock', 'like', 'skabeyeva', 'role', 'bring', 'combative', 'energy', 'jerry', 'springer', 'george', 'orwell', 'minute', 'hate']
0a88d280-a44f-45c2-98f8-9b3583d4646b	OBJ	False	['national', 'income', '60', 'billion', 'year', 'oblige', 'buy', 'government', 'buy', 'national', 'income', 'nearly', '90', 'billion', '1929', 'depression', 'oblige', 'buy', 'good', 'deal', 'deferredpayment', 'plan']
9a9d4eaa-035e-4c81-b482-5f08a8c30d13	OBJ	False	['american', 'government', 'wartime', 'power', 'war', 'finance', 'corporation']
a7d0e32d-aab6-42ea-a303-d7b7cc9dcc86	SUBJ	False	['leftwinger', 'fond', 'say', 'conservative', 'speak', 'code', 'congressman', 'charles', 'rangel', 'dny', 'famously', 'say', 'tax', 'cut', 'racist', 'dog', 'whistle', 'spic', 'anymore', 'let', 'cut', 'taxis', 'leftist', 'speak', 'code']
b214591e-f1c9-4234-a4a3-1ec7f121e864	OBJ	False	['predict', 'evade', 'immune', 'protection', 'vaccine', 'natural', 'immunity']
7899516a-d45e-49d3-8bd9-5efa273790ef	OBJ	False	['majority', 'coverage', 'restrain', 'factual', 'positive']
7ba592d2-3da6-476b-aa22-5116e4879a60	OBJ	False	['effective', 'firm', 'choose', 'spend']
210b55ab-095f-45b1-ba77-de5165ea7ec2	OBJ	False	['decline', 'predict', 'long', 'combination', 'wane', 'covid19', 'immunity', 'colder', 'weather', 'horizon', 'people', 'head', 'indoor', 'send', 'infection']
14033aca-1ca2-4ddb-9257-0d9dd386cbaf	SUBJ	False	['half', 'year', 'disasterridden', 'parliament', 'levellingup', 'remain', 'sloganpolicy', 'small', 'pot', 'money', 'heavily', 'skew', 'tory', 'marginal', 'constituency']
204ca41e-cb12-46c0-b6c3-647620355d1e	SUBJ	False	['competition', 'embarrass', 'unscientific', 'common', 'point', 'view', 'government', 'seek', 'revenue']
3232edc3-3016-4c8a-a82d-64b9979e59a0	SUBJ	False	['unction', 'undeserved', 'come', 'fact', 'sourness']
db100ecf-95ec-449a-8f94-924cf6880dca	OBJ	False	['court', 'policy', 'decision', 'find', 'go', 'forward', 'lack', 'citizenship', 'immigration', 'status', 'deny', 'law', 'license', 'individual', 'possession', 'law', 'degree', 'eligible', 'join', 'new', 'mexico', 'bar', 'association']
a9b7bd17-9efd-407e-8b81-2c102312bcd2	OBJ	False	['recent', 'report', 'new', 'poor', 'welfare', 'council', 'new', 'york', 'city', 'reference', 'mental', 'infection', 'dependency', 'investigation', 'unemployment', 'relief']
313c49ec-3ba6-4fd5-8765-fc56dcbdae2e	OBJ	False	['pennsylvania', 'kansas', 'alabama', 'mississippi', 'georgia', 'report', 'crisis', 'staff', 'classroom']
b3a27024-066f-4f6e-bcef-7ac239f61752	SUBJ	False	['course']
5108a28c-b0eb-4250-9473-23e1fb83263a	OBJ	False	['allegedly', 'new', 'covid', 'variant', 'float']
c7e50baa-1072-430f-b187-dfea384dc937	OBJ	False	['tentative', 'agreement', 'allow', 'worker', 'unpaid', 'sick', 'day', 'lose', 'attendance', 'point', 'know', 'exactly']
61824ae3-3aa6-4447-a390-98968a9176fa	OBJ	False	['certain', 'national', 'group', 'particularly', 'field', 'education', 'recreation', 'health', 'sociology', 'set', 'percapita', 'target', 'assert', 'city', 'certain', 'population', 'range', 'aim']
594aee34-9ec8-4109-b5b0-49a7d57fd67b	SUBJ	False	['taxis', 'risen', 'point', 'begin', 'devour', 'people', 'possession', 'taxpayer', 'wild', 'relief']
914f537f-b9bb-4b62-844b-21248d3f3add	SUBJ	False	['consider', 'call', 'biological', 'aspect', 'government', 'like', 'organism', 'instinct', 'growth', 'selfexpression', 'let', 'bind', 'destroy', 'human', 'freedomnot', 'wish', 'nature']
1adcb658-f597-4f35-a0b2-9644cc635706	OBJ	False	['concern', 'year', 'admit']
ee963bd8-1f43-4f61-bd86-8072a6419999	OBJ	False	['politicize', 'climate', 'teacher', 'find', 'personal', 'life', 'fall', 'great', 'hostile', 'scrutiny']
c46b44ec-86be-488b-87b4-4bb41e9136db	OBJ	False	['new', 'england', 'journal', 'medicine', 'study', 'prove', 'effectiveness', 'break', 'barrier', 'negative', 'effectiveness']
0a75435e-28bc-44f9-97b3-101f3876bae0	OBJ	False	['mutation', 'r346', 'see', 'variant', 'associate', 'immune', 'evasion', 'mean', 'help', 'virus', 'escape', 'antibodie', 'acquire', 'vaccination', 'prior', 'infection']
7aad39d4-003c-4fb1-b8f1-a0977578ab90	OBJ	False	['numerous', 'alumnus', 'blackrock', 'esgpromote', 'financial', 'institution', 'occupy', 'senior', 'role', 'administration', 'american', 'president', 'voice', 'support', 'stakeholder', 'capitalism']
623decfc-fece-498b-8847-a8441f02731f	OBJ	False	['district', 'hard', 'hit']
219eb2a9-615f-4f23-98da-e2aaa39f7453	SUBJ	False	['leave', 'want', 'devalue', 'abolish', 'citizenship', 'mean', 'american', 'confer', 'benefit', 'legal', 'people', 'illegal', 'succeed']
6d3c1c4c-4abc-4877-b95a-428a93aeab3f	OBJ	False	['global', 'financial', 'crisis', '2008', 'china', 'gdp', 'quickly', 'catch', 'crisis', 'happen']
1cee7cd0-ec16-4b20-96c8-f45ffdd40030	SUBJ	True	['public', 'treasury', 'rich']
e8f75894-0e00-443c-ae8a-3cf50c7101f7	OBJ	False	['lastminute', 'police', 'ban', 'saturday', 'europride', 'parade', 'plan', 'climax', 'weeklong', 'programme', 'cast', 'spotlight', 'ongoing', 'struggle', 'equality', 'balkan']
6098a967-77c2-4b0e-86ba-a5cba7dbaeb2	OBJ	False	['vaccination', 'month', 'inject', 'bad', 'take', 'shoot']
d6b59bd5-dda4-4adc-bf5f-51aa1ee91d4e	OBJ	False	['propose', 'agreement', 'include', 'well', 'wage', 'increase', 'rail', 'worker', 'year']
c06d89e9-bf9d-42bb-9ee9-ec62f0cb14ed	OBJ	False	['advocate', 'nuclear', 'strike']
ea5f3e14-3b5e-4f2d-9e75-58785a088cf7	OBJ	False	['case', 'new', 'york', 'say']
a96ecc77-1e1e-43f6-93fe-9afbcd51710b	OBJ	False	['gdp', 'accord', 'goldman', 'sach']
4d7afcff-61a0-4a37-ada6-bbe908863d32	OBJ	False	['variant', 'identify', 'country', 'world']
117b0d9b-1300-45b1-a63f-d81e2a5e7e1f	OBJ	False	['enlighten', 'state', 'run', 'higher']
bdff1e1f-6c73-45b3-8467-121ecd85fde4	OBJ	False	['regulator', 'say', 'lab', 'animal', 'study', 'evidence', 'human', 'case', 'family', 'virus', 'suggest', 'monkeypox', 'genetic', 'pathway', 'evolve', 'resistance', 'tecovirimat']
bdd5554b-f66d-498f-82c6-ac1c8d830d5b	SUBJ	False	['reveal', 'limit', 'ideological', 'position', 'count', 'address', 'regional', 'inequality']
c0994aec-444d-478e-89b4-82b5b6c3a6fe	OBJ	False	['addition', 'list', 'include', 'maine', 'repeal', 'residency', 'provision', 'applicant', 'character', 'reference', 'requirement', 'foreigntraine', 'applicant', 'nevada', 'prohibit', 'denial', 'occupational', 'professional', 'license', 'base', 'solely', 'applicant', 'citizenship', 'immigration', 'status', 'massey', 'say']
46f91bc3-2cf1-4504-b807-61cd837ae1f9	OBJ	False	['conservative', 'movement', 'potentially', 'divisive', 'topic', 'public', 'school', 'accelerate', '2021', 'produce', 'law', 'florida', 'not', 'gay', 'bill', 'ban', 'teach', 'critical', 'race', 'theory', 'curriculum', 'transparency', 'bill', 'require', 'teacher', 'post', 'classroom', 'material', 'online']
ace5adb4-ac31-476b-931d-06d3fb7ed64a	SUBJ	False	['recently', 'unexpected', 'organise', 'take', 'place', 'highprofile', 'company', 'like', 'amazon', 'starbuck', 'chipotle']
6310be55-f3b8-4ac6-827f-15698c3f58e3	SUBJ	False	['clear', 'pass', 'responsibility', 'government', 'exchange', 'freedom', 'unnamed']
ed363bab-b5a9-4109-be36-5950f8e4e624	SUBJ	False	['mean', 'live', 'democracy', 'question', 'determine', 'citizenrypublicly', 'debate', 'privately', 'ballot', 'boxwhere', 'person', 'view', 'unadjuste', 'accord', 'number', 'dollar', 'control', 'marketplace']
a6d6d11a-6617-4ab8-a1cf-5f7bc4785642	OBJ	False	['surprised']
1d2650ca-f285-4493-823c-22a2bef91b73	OBJ	False	['nonetheless', 'clear', 'kremlin', 'impose', 'official', 'line', 'choose', 'secret', 'memoranda', 'call', 'tyomniki', 'circulate', 'medium', 'outlet', 'decide', 'funeral']
990d0f1c-a670-48b5-a4dc-05b7f77af472	OBJ	False	['not', 'know', 'far', 'energy', 'clear', 'question', 'labour', 'dominate', 'politic', 'year', 'come']
60a84de3-5847-4413-9988-2539d0c0847e	OBJ	False	['organiser', 'get', 'green', 'light', '2010', 'pride', 'mar', 'farright', 'violence', 'rioting']
e637e951-f3dd-47c6-be4f-b1453e3ed386	SUBJ	True	['local', 'government', 'pressure', 'lid', 'infection', 'preoccupation', 'distract', 'allout', 'effort', 'boost', 'public', 'investment', 'financing', 'available']
d5296d87-f649-443c-845a-2b79c40839bf	OBJ	False	[]
bed133aa-8b49-45cf-9c23-92fc52c7ba25	OBJ	False	['oldage', 'pension', 'cheap', 'poorhouse', 'question', 'permissible', 'determine', 'matter', 'fact']
0666eedb-021f-4872-9d08-c2b6ce1c558f	OBJ	False	['daca', 'thenpresident', 'barack', 'obama', 'defer', 'action', 'childhood', 'arrival', 'immigration', 'amnesty', 'program', 'shield', 'young', 'people', 'come', 'unite', 'state', 'illegally', 'deport']
5eb8425e-45f5-4e9e-a360-aaf086b58fa0	SUBJ	True	['monkeypox', 'go', 'cause', 'lockdown']
54b847ac-e99c-4305-ac44-97323d7dc3b7	OBJ	False	['have', 'diverse', 'bar', 'important', 'want', 'client', 'represent', 'case', 'advocate', 'say']
207131d8-252d-4f74-b620-ac50246307c7	OBJ	False	['june', '2001', 'month', 'topple', 'serbia', 'autocratic', 'president', 'slobodan', 'miloevi', 'serbian', 'capital', 'belgrade', 'attempt', 'host', 'pride', 'parade']
5599fb1c-01fa-4af3-89bf-05b71ccc14fe	OBJ	False	['idea', 'present', 'bid', '2019', 'exactly', 'showcase', 'europride', 'country', 'need']
e0aa5ab5-4765-42fa-a86c-5553948f52a0	OBJ	False	['major', 'change', 'pool', 'available', 'teacher', 'continue', 'shrink', 'leave', 'remain', 'everballoone', 'workload']
0c8f0a07-13f5-4ae6-940e-84445e886481	SUBJ	False	['preach', 'gospel', 'responsibility', 'state', 'administer', 'happiness', 'state', 'prefer', 'kind', 'state', 'simply', 'state']
87b38db8-1254-492d-ae91-c24ff4006a99	SUBJ	False	['effect', 'work', 'social', 'service', 'flatter', 'sense', 'benignity', 'fortunate']
91cc26c8-b225-4180-a0b9-601feadd9744	OBJ	False	['recent', 'national', 'conference', 'american', 'association', 'old', 'age', 'security', 'representative', 'connery4', 'move', 'oldage', 'pension', 'bill', 'congress', 'say', 'evidence', 'introduce', 'house', 'committee', 'cost', 'oldage', 'pension', 'state', 'municipality', 'present', 'cost', 'workhouse', 'institution']
b642d563-22b8-4fe6-84ab-a3ce35a6b629	SUBJ	True	['lawyer', 'officer', 'court', 'minimum', 'lawbreaker']
dac2e4f2-c839-48a8-b6fc-fe2d4975c121	SUBJ	False	['enthusiast', 'return', 'home', 'national', 'gathering', 'find', 'city', 'spend', 'service', 'business', 'soon', 'attain', 'standard']
e63c6f5b-977a-4fe0-a85c-4f5099b83c04	OBJ	False	['borrow', 'money', 'problem', 'detroit', 'debt']
e59bfad2-6029-4ae1-8291-daca30324616	OBJ	False	['cite', 'example', 'state', 'state', 'income', 'tax', 'double', 'plus', 'new', 'higher', 'federal', 'income', 'tax', 'onefifth', 'personal', 'income', '12000', 'year', 'rise', 'threefifths', 'personal', 'income', '100000', 'year']
007fcb24-05e7-4234-8389-6919b7be533f	OBJ	False	['myth']
aadd2f32-c7a7-4c79-9bd5-2bce64a3ed9a	OBJ	False	['impulse', 'select', 'extensible', 'form']
b49a632a-6d83-41ed-8f1e-a552a9a33de2	OBJ	False	['dveri', 'negligible', 'force', 'national', 'politic', 'party', 'win', 'vote', 'year', 'election', 'supermajority', 'parliamentary', 'seat', 'hold', 'rightleane', 'party', 'electoral', 'incentive', 'improve', 'lgbtq', 'right']
8177666d-f6fd-4c16-9c12-72dac893ac31	SUBJ	False	['apostle', 'stakeholder', 'capitalism', 'convene', 'ski', 'town', 'decry', 'rise', 'populism', 'recognise', 'populism', 'inevitable', 'byproduct', 'creed']
0ae36317-c616-412e-bc69-a7aede5b5c87	OBJ	False	['chart', 'show', 'unvaccinate', 'child', 'previously', 'infect', 'covid19', 'prove', 'positive', 'immunity', 'reinfection', 'variant', 'covid19', 'injection', '2022']
73f79632-561b-4fea-8b09-d0d1372fd27d	SUBJ	False	['big', 'pharma', 'company', 'know', 'ally', 'democrats', 'easily', 'figure', 'lead']
71a8f5db-22f3-417f-a062-728e38844a4b	OBJ	False	['clear', 'steer', 'kremlin', 'different', 'medium', 'outlet', 'present', 'different', 'perspective', 'operate', 'increasingly', 'dangerous', 'environment', 'outlet', 'close', 'editor', 'sack', 'journalist', 'imprison', 'kill', 'step', 'line']
5315c6d0-fd75-4790-8c3d-2480176f0070	OBJ	False	['fall', 'covid19', 'infection', 'death', 'remain', 'elevate', 'society', 'return', 'seminormal', 'state', 'child', 'head', 'school', 'office', 'bustle', 'worker']
c5465994-155a-42fa-badb-da324068d361	OBJ	False	['half', 'total', 'cost', 'government', 'cost', 'city', 'local', 'government', 'percapita', 'cost', '1929', 'time', '1913']
7c5e492a-ace7-4c19-8346-5c5f6590365f	SUBJ	False	['content', 'level', 'regeneration', 'bill', 'prove', 'level', 'rule', 'party', 'interested', 'level', 'bank', 'account', 'rich']
2c597f16-02fc-4d07-947a-502fd152703c	SUBJ	False	['extreme', 'liberal', 'socialist', 'radical', 'perfectly', 'honest', 'hater', 'graft', 'corruption', 'government', 'increase', 'popular', 'taxis', 'pretense', 'public', 'benefit', 'way', 'redistributing', 'wealth', 'downward', 'accord', 'doctrine']
c3be38ac-cd1d-4e58-b351-b02887963ace	OBJ	False	['teacher', 'unhappy']
2d9bea46-05b1-4927-8ff4-0dbb817df26c	OBJ	False	['price', 'increase', 'see', 'good', 'service', 'directly', 'affect', 'pandemic', 'war', 'ukraine', 'sign', 'inflation', 'longerterm', 'problem']
8bb45285-d1c5-4aac-8ee3-d8e0687460fe	OBJ	False	['beneficiary', 'daca', 'program', 'attorney', 'state', '2017', 'special', 'rule']
e708e3e7-6ad7-4ba8-9368-246d6e24643a	SUBJ	False	['wealthy', 'investor', 'feel', 'fairly', 'confident', 'grasp', 'happen', 'world', 'economy', 'short', 'mediumterm', 'pcl', 'leave', 'somewhat', 'doldrum']
ab5bf34f-6be9-4be5-987c-3c5aa0a99dee	SUBJ	False	['presumably', 'wake', 'state', 'chief', 'justice', 'democrat', 'shannon', 'bacon', 'fellow', 'justice', 'hellbent', 'let', 'illegal', 'alien', 'practice', 'law', 'illegal', 'unethical', 'conduct', 'flow', 'illegal', 'alien', 'everyday', 'act', 'aim', 'escape', 'detection', 'authority', 'falsely', 'appear', 'legal', 'alien', 'steal', 'social', 'security', 'number', 'document', 'impersonate', 'people', 'will', 'not', 'prevent', 'admit', 'bar']
6dfcddda-1932-471e-9666-768c419cf352	OBJ	False	['fiscal', 'deficit', 'broadly', 'define', 'include', 'offbudget', 'borrow', 'increase', 'year']
4e3ac327-8620-4b71-b40e-735d0b522997	OBJ	False	['case', 'spot', 'far', 'strain', 'evade', 'tecovirimat', 'rule', 'class', 'warn', 'low', 'barrier', 'resistance', 'pose', 'risk', 'resistant', 'variant', 'emerge', 'spread']
c06f4577-d354-4b50-94e7-8285365955ce	OBJ	False	['mitic', 'say', 'dveri', 'member', 'human', 'right', 'antidiscrimination', 'law', 'protect', 'lgbtq', 'individual', 'workplace', 'example', 'oppose', 'promotion', 'ideological', 'homosexualism', 'pride', 'represent']
036ef309-9e30-4741-b8e0-071eb8d0ffc4	OBJ	False	['etymology', 'level', 'distinguish', 'properly', 'neoliberal', 'approach', 'socialist', 'one', 'use', 'extend', 'phrase', 'level', 'level', 'example', 'david', 'blunkett', 'theresa', 'particular', 'policy', 'intervention']
a88180be-fe81-454f-b4f1-3b9ee0d5239c	SUBJ	False	['industry', 'accept', 'responsibility', 'unemployment', 'government']
1523d300-5332-41cf-83fe-7eef22954d6d	OBJ	False	['huge', 'study', 'conduct', 'doctor', 'scientist', 'university', 'north', 'carolina', 'north', 'carolina', 'department', 'health', 'human', 'service']
6cc330a7-e807-40e2-987f-99732e27f83d	OBJ	False	['tabloid', 'komsomolskaya', 'pravda', 'run', 'largely', 'neutral', 'article', 'albeit', 'overegge', 'headline', 'hardly', 'unknown', 'west', 'give', 'reporter', 'columnist', 'rarely', 'choose', 'title', 'funeral', 'elizabeth', 'ii', 'racist', 'scandal', 'prince', 'andrew', 'tear', 'corgi', 'farewell', 'mistress']
42e447ed-eb5c-4096-85cd-aca754c2c7b3	OBJ	False	['fourteen', 'state', 'oldage', 'pension', 'law', '100', 'oldage', 'security', 'measure', 'pende', 'state', 'legislature']
47ca5fc6-106b-4386-b185-765d1b86a25d	OBJ	False	['court', 'order', 'concur', 'change', 'recommend', 'board', 'bar', 'examiner', 'code', 'professional', 'conduct', 'committee']
bfb3c092-40f0-47a1-b286-f35d6c352928	OBJ	False	['ask', 'barry', 'massey', 'public', 'information', 'officer', 'new', 'mexico', 'administrative', 'office', 'court', 'explain', 'bacon', 'remark']
eb6445c5-3226-42c6-aa8f-0f14cae34b53	OBJ	False	['inflate', 'money', 'credit']
370b3e2e-8b22-4aa3-9c6b-d349fe81cdce	OBJ	False	['post', 'question', 'not', 'think', 'unreasonable', 'think', 've', '100', 'million', 'infection', 'past', 'month', 'not', 'happen', 'winter']
6062047b-94b8-4c7f-b697-7be7e61505c1	OBJ	False	['tax', 'break', 'firm', 'account', 'big', 'share', 'year', 'stimulus', 'compare', 'negligible', 'role', 'play', '200809']
4078760e-6575-4656-8285-a2344926e534	OBJ	False	['johns', 'hopkin', 'bloomberg', 'school', 'public', 'health', 'epidemiologist', 'dr', 'david', 'dowdy', 'say', 'possible', 'number', 'case', 'similar', 'late', 'surge']
2870e373-a438-4eaf-bdf8-04be984e4a70	OBJ	False	['want', 'draw', 'attention', 'systematic', 'discrimination', 'lack', 'political', 'resolve', 'issue', 'community', 'face', 'say', 'tolerance', 'increase', 'serbian', 'capital']
0c2c7e16-eb23-4c06-94f0-5a951b2327ab	OBJ	False	['10000', 'people', 'expect', 'belgrade', 'parade']
2784b954-5c74-4d65-8bc2-0099082cfab9	OBJ	False	['course', 'essentially', 'audience', 'man', 'president']
db121712-6165-40e8-9d99-7dc803438908	SUBJ	False	['tax', 'power', 'hand', 'effective']
92a96c0a-7275-4818-9204-3308aa54c7be	SUBJ	True	['time', 'new', 'booster', 'shot', 'want', 'halloween']
1948812d-72e3-45ce-951d-6c17912dc985	OBJ	False	['accord', 'fbi', 'money', 'steal', 'not', 'feed', 'child', 'go', 'shell', 'company', 'front', 'operate', 'somali', 'buy', 'porsche', 'african', 'property']
aac38040-95d1-4ebb-86ea-37f5d8eac938	SUBJ	False	['plenty', 'people', 'keen', 'diss', 'uk', 'moment', 'factor', 'britain', 'safe', 'place', 'live', 'work', 'remain', 'steady', 'greenwich', 'meridian', 'trade', 'east', 'west', 'politically', 'stable', 'island', 'strong', 'rule', 'law']
0488ff34-73f6-4628-9cf0-45b023bda3bf	OBJ	False	['total', 'national', 'income', 'fall', 'proportion', 'absorb', 'government', 'rise']
83075211-d7c4-4493-8712-68089bf74830	OBJ	False	['notably', 'present']
8a91c111-727f-49d4-a121-9eeee098a84b	OBJ	False	['suit', 'file', 'civil', 'suit', 'criminal', 'charge', 'come']
53108499-6a97-4270-a3e1-03746862706a	SUBJ	False	['government', 'favor', 'naturallythe', 'feather', 'squawk', 'radical', 'force', 'common', 'government', 'favor', 'ground', 'doctrine']
07909b41-957d-437c-abbd-a312cc12bf7e	OBJ	False	['go']
2e6dad24-c9eb-41a1-8333-c899ea827af8	SUBJ	False	['rise', 'government', 'thing', 'liquidate', 'deflate', 'time', 'economic', 'depression']
30833910-26db-4c4b-9bcf-3e1e3c27c68b	OBJ	False	['give', 'plan', 'system', 'significant', 'redistributive', 'potential', 'take', 'power', 'away', 'landowne', 'elite']
72c13a2f-ce57-49ae-a133-c519d6aa2be0	OBJ	False	['know', 'happen', 'public', 'credit', 'city']
c89c2e91-570e-41f1-bffe-c5897702075d	SUBJ	False	['force', 'thoughtless']
e3cd958d-8de7-4150-9cf6-9fe6a7d592e8	OBJ	True	['question', 'extent', 'politician', 'especially', 'cater', 'somali', 'help', 'enable']
3243a9e4-55b4-4517-a613-7bd9d1cef4bb	SUBJ	False	['lie', 'great', 'irony', 'movement', 'core', 'justification', 'need', 'capitalist', 'internalise', 'negative', 'externality', 'action', 'create', 'new', 'negative', 'externality']
71128b64-11ba-434f-b59c-5d30efcd6fe7	OBJ	False	['instead', 'invest', 'profit', 'worker', 'rail', 'infrastructure', 'carrier', 'spend', '196', 'billion', 'stock', 'buyback', '2010']
a3c48f34-c697-4ddb-8ddf-6d05e785d4ed	SUBJ	False	['common', 'certain', 'reaction', 'sight', 'human', 'misery', 'squalor', 'discomfort', 'disadvantage', 'believe', 'curable', 'wretchedness']
d1264074-9bfb-45e4-b8f8-3e2ecd91ec2e	SUBJ	True	['commitment', 'government', 'start', 'slogan', 'policy', 'reverse', 'engineer']
