sentence_id	label	solved_conflict	sentence	label_encoded	processed_sentence	sentiment	sentiment_bin	pos_tags	pos_sequence
6098a967-77c2-4b0e-86ba-a5cba7dbaeb2	OBJ	False	['vaccination', 'month', 'inject', 'bad', 'take', 'shoot']	0	vaccination month inject bad take shoot	-0.6999999999999998	-0.74	['NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN']	NOUN NOUN NOUN ADJ VERB NOUN
d6b59bd5-dda4-4adc-bf5f-51aa1ee91d4e	OBJ	False	['propose', 'agreement', 'include', 'well', 'wage', 'increase', 'rail', 'worker', 'year']	0	propose agreement include well wage increase rail worker year	0.0	-0.0	['ADJ', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	ADJ NOUN VERB ADV NOUN NOUN NOUN NOUN NOUN
c06d89e9-bf9d-42bb-9ee9-ec62f0cb14ed	OBJ	False	['advocate', 'nuclear', 'strike']	0	advocate nuclear strike	0.0	-0.0	['VERB', 'ADJ', 'NOUN']	VERB ADJ NOUN
ea5f3e14-3b5e-4f2d-9e75-58785a088cf7	OBJ	False	['case', 'new', 'york', 'say']	0	case new york say	0.13636363636363635	0.11	['NOUN', 'PROPN', 'PROPN', 'VERB']	NOUN PROPN PROPN VERB
a96ecc77-1e1e-43f6-93fe-9afbcd51710b	OBJ	False	['gdp', 'accord', 'goldman', 'sach']	0	gdp accord goldman sach	0.0	-0.0	['PROPN', 'PROPN', 'PROPN', 'PROPN']	PROPN PROPN PROPN PROPN
4d7afcff-61a0-4a37-ada6-bbe908863d32	OBJ	False	['variant', 'identify', 'country', 'world']	0	variant identify country world	0.0	-0.0	['NOUN', 'VERB', 'NOUN', 'NOUN']	NOUN VERB NOUN NOUN
117b0d9b-1300-45b1-a63f-d81e2a5e7e1f	OBJ	False	['enlighten', 'state', 'run', 'higher']	0	enlighten state run higher	0.25	0.21	['VERB', 'NOUN', 'VERB', 'ADV']	VERB NOUN VERB ADV
bdff1e1f-6c73-45b3-8467-121ecd85fde4	OBJ	False	['regulator', 'say', 'lab', 'animal', 'study', 'evidence', 'human', 'case', 'family', 'virus', 'suggest', 'monkeypox', 'genetic', 'pathway', 'evolve', 'resistance', 'tecovirimat']	0	regulator say lab animal study evidence human case family virus suggest monkeypox genetic pathway evolve resistance tecovirimat	0.0	-0.0	['NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']	NOUN VERB NOUN NOUN NOUN NOUN ADJ NOUN NOUN NOUN VERB VERB ADJ NOUN VERB NOUN NOUN
bdd5554b-f66d-498f-82c6-ac1c8d830d5b	SUBJ	False	['reveal', 'limit', 'ideological', 'position', 'count', 'address', 'regional', 'inequality']	1	reveal limit ideological position count address regional inequality	0.0	-0.0	['VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN']	VERB VERB ADJ NOUN NOUN VERB ADJ NOUN
c0994aec-444d-478e-89b4-82b5b6c3a6fe	OBJ	False	['addition', 'list', 'include', 'maine', 'repeal', 'residency', 'provision', 'applicant', 'character', 'reference', 'requirement', 'foreigntraine', 'applicant', 'nevada', 'prohibit', 'denial', 'occupational', 'professional', 'license', 'base', 'solely', 'applicant', 'citizenship', 'immigration', 'status', 'massey', 'say']	0	addition list include maine repeal residency provision applicant character reference requirement foreigntraine applicant nevada prohibit denial occupational professional license base solely applicant citizenship immigration status massey say	-0.35000000000000003	-0.32	['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB']	NOUN NOUN VERB NOUN NOUN NOUN NOUN ADJ NOUN NOUN NOUN NOUN NOUN PROPN NOUN NOUN ADJ ADJ NOUN NOUN ADV ADJ NOUN NOUN NOUN ADV VERB
46f91bc3-2cf1-4504-b807-61cd837ae1f9	OBJ	False	['conservative', 'movement', 'potentially', 'divisive', 'topic', 'public', 'school', 'accelerate', '2021', 'produce', 'law', 'florida', 'not', 'gay', 'bill', 'ban', 'teach', 'critical', 'race', 'theory', 'curriculum', 'transparency', 'bill', 'require', 'teacher', 'post', 'classroom', 'material', 'online']	0	conservative movement potentially divisive topic public school accelerate 2021 produce law florida not gay bill ban teach critical race theory curriculum transparency bill require teacher post classroom material online	-0.052083333333333336	-0.0	['ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'PROPN', 'PART', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADV']	ADJ NOUN ADV ADJ NOUN ADJ NOUN NOUN NUM NOUN NOUN PROPN PART ADJ NOUN NOUN VERB ADJ NOUN NOUN NOUN NOUN NOUN VERB NOUN NOUN NOUN NOUN ADV
ace5adb4-ac31-476b-931d-06d3fb7ed64a	SUBJ	False	['recently', 'unexpected', 'organise', 'take', 'place', 'highprofile', 'company', 'like', 'amazon', 'starbuck', 'chipotle']	1	recently unexpected organise take place highprofile company like amazon starbuck chipotle	0.1	0.11	['ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN']	ADV ADJ NOUN VERB NOUN NOUN NOUN ADP PROPN NOUN NOUN
6310be55-f3b8-4ac6-827f-15698c3f58e3	SUBJ	False	['clear', 'pass', 'responsibility', 'government', 'exchange', 'freedom', 'unnamed']	1	clear pass responsibility government exchange freedom unnamed	0.09999999999999999	0.11	['ADJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ']	ADJ VERB NOUN NOUN NOUN NOUN ADJ
ed363bab-b5a9-4109-be36-5950f8e4e624	SUBJ	False	['mean', 'live', 'democracy', 'question', 'determine', 'citizenrypublicly', 'debate', 'privately', 'ballot', 'boxwhere', 'person', 'view', 'unadjuste', 'accord', 'number', 'dollar', 'control', 'marketplace']	1	mean live democracy question determine citizenrypublicly debate privately ballot boxwhere person view unadjuste accord number dollar control marketplace	-0.058712121212121215	-0.11	['VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	VERB ADJ NOUN NOUN VERB ADV VERB ADV NOUN ADJ NOUN VERB NOUN NOUN NOUN NOUN NOUN NOUN
a6d6d11a-6617-4ab8-a1cf-5f7bc4785642	OBJ	False	['surprised']	0	surprised	0.1	0.11	['ADJ']	ADJ
1d2650ca-f285-4493-823c-22a2bef91b73	OBJ	False	['nonetheless', 'clear', 'kremlin', 'impose', 'official', 'line', 'choose', 'secret', 'memoranda', 'call', 'tyomniki', 'circulate', 'medium', 'outlet', 'decide', 'funeral']	0	nonetheless clear kremlin impose official line choose secret memoranda call tyomniki circulate medium outlet decide funeral	-0.15000000000000002	-0.11	['ADV', 'ADJ', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN']	ADV ADJ PROPN VERB ADJ NOUN VERB ADJ NOUN NOUN PROPN VERB NOUN NOUN VERB NOUN
990d0f1c-a670-48b5-a4dc-05b7f77af472	OBJ	False	['not', 'know', 'far', 'energy', 'clear', 'question', 'labour', 'dominate', 'politic', 'year', 'come']	0	not know far energy clear question labour dominate politic year come	0.1	0.11	['PART', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB']	PART VERB ADV NOUN ADJ NOUN NOUN NOUN ADJ NOUN VERB
60a84de3-5847-4413-9988-2539d0c0847e	OBJ	False	['organiser', 'get', 'green', 'light', '2010', 'pride', 'mar', 'farright', 'violence', 'rioting']	0	organiser get green light 2010 pride mar farright violence rioting	0.1	0.11	['NOUN', 'VERB', 'ADJ', 'ADJ', 'NUM', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN']	NOUN VERB ADJ ADJ NUM PROPN PROPN VERB NOUN NOUN
e637e951-f3dd-47c6-be4f-b1453e3ed386	SUBJ	True	['local', 'government', 'pressure', 'lid', 'infection', 'preoccupation', 'distract', 'allout', 'effort', 'boost', 'public', 'investment', 'financing', 'available']	1	local government pressure lid infection preoccupation distract allout effort boost public investment financing available	0.13333333333333333	0.11	['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']	ADJ NOUN NOUN NOUN NOUN NOUN VERB NOUN NOUN VERB ADJ NOUN NOUN ADJ
d5296d87-f649-443c-845a-2b79c40839bf	OBJ	False	[]	0		0.0	-0.0	[]	
bed133aa-8b49-45cf-9c23-92fc52c7ba25	OBJ	False	['oldage', 'pension', 'cheap', 'poorhouse', 'question', 'permissible', 'determine', 'matter', 'fact']	0	oldage pension cheap poorhouse question permissible determine matter fact	0.4	0.42	['NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN']	NOUN NOUN ADJ NOUN NOUN ADJ VERB NOUN NOUN
0666eedb-021f-4872-9d08-c2b6ce1c558f	OBJ	False	['daca', 'thenpresident', 'barack', 'obama', 'defer', 'action', 'childhood', 'arrival', 'immigration', 'amnesty', 'program', 'shield', 'young', 'people', 'come', 'unite', 'state', 'illegally', 'deport']	0	daca thenpresident barack obama defer action childhood arrival immigration amnesty program shield young people come unite state illegally deport	-0.09999999999999999	-0.11	['PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'VERB']	PROPN NOUN VERB NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN VERB VERB NOUN ADV VERB
5eb8425e-45f5-4e9e-a360-aaf086b58fa0	SUBJ	True	['monkeypox', 'go', 'cause', 'lockdown']	1	monkeypox go cause lockdown	0.0	-0.0	['NOUN', 'VERB', 'VERB', 'PROPN']	NOUN VERB VERB PROPN
54b847ac-e99c-4305-ac44-97323d7dc3b7	OBJ	False	['have', 'diverse', 'bar', 'important', 'want', 'client', 'represent', 'case', 'advocate', 'say']	0	have diverse bar important want client represent case advocate say	0.4	0.42	['AUX', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'VERB']	AUX ADJ NOUN ADJ VERB NOUN PROPN NOUN NOUN VERB
207131d8-252d-4f74-b620-ac50246307c7	OBJ	False	['june', '2001', 'month', 'topple', 'serbia', 'autocratic', 'president', 'slobodan', 'miloevi', 'serbian', 'capital', 'belgrade', 'attempt', 'host', 'pride', 'parade']	0	june 2001 month topple serbia autocratic president slobodan miloevi serbian capital belgrade attempt host pride parade	-0.25	-0.21	['PROPN', 'NUM', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	PROPN NUM NOUN NOUN PROPN ADJ PROPN PROPN PROPN PROPN NOUN PROPN NOUN NOUN NOUN NOUN
5599fb1c-01fa-4af3-89bf-05b71ccc14fe	OBJ	False	['idea', 'present', 'bid', '2019', 'exactly', 'showcase', 'europride', 'country', 'need']	0	idea present bid 2019 exactly showcase europride country need	0.125	0.11	['NOUN', 'ADJ', 'NOUN', 'NUM', 'ADV', 'PROPN', 'ADJ', 'NOUN', 'VERB']	NOUN ADJ NOUN NUM ADV PROPN ADJ NOUN VERB
e0aa5ab5-4765-42fa-a86c-5553948f52a0	OBJ	False	['major', 'change', 'pool', 'available', 'teacher', 'continue', 'shrink', 'leave', 'remain', 'everballoone', 'workload']	0	major change pool available teacher continue shrink leave remain everballoone workload	0.23125	0.21	['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN']	ADJ NOUN NOUN ADJ NOUN VERB NOUN VERB VERB NOUN NOUN
0c8f0a07-13f5-4ae6-940e-84445e886481	SUBJ	False	['preach', 'gospel', 'responsibility', 'state', 'administer', 'happiness', 'state', 'prefer', 'kind', 'state', 'simply', 'state']	1	preach gospel responsibility state administer happiness state prefer kind state simply state	0.4333333333333333	0.42	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN']	NOUN NOUN NOUN NOUN NOUN NOUN NOUN VERB ADJ NOUN ADV NOUN
87b38db8-1254-492d-ae91-c24ff4006a99	SUBJ	False	['effect', 'work', 'social', 'service', 'flatter', 'sense', 'benignity', 'fortunate']	1	effect work social service flatter sense benignity fortunate	0.21666666666666667	0.21	['NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	NOUN VERB ADJ NOUN ADJ NOUN NOUN NOUN
91cc26c8-b225-4180-a0b9-601feadd9744	OBJ	False	['recent', 'national', 'conference', 'american', 'association', 'old', 'age', 'security', 'representative', 'connery4', 'move', 'oldage', 'pension', 'bill', 'congress', 'say', 'evidence', 'introduce', 'house', 'committee', 'cost', 'oldage', 'pension', 'state', 'municipality', 'present', 'cost', 'workhouse', 'institution']	0	recent national conference american association old age security representative connery4 move oldage pension bill congress say evidence introduce house committee cost oldage pension state municipality present cost workhouse institution	0.025	-0.0	['ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	ADJ ADJ PROPN PROPN PROPN PROPN NOUN NOUN NOUN NOUN VERB NOUN NOUN NOUN PROPN VERB NOUN VERB PROPN NOUN VERB NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN
b642d563-22b8-4fe6-84ab-a3ce35a6b629	SUBJ	True	['lawyer', 'officer', 'court', 'minimum', 'lawbreaker']	1	lawyer officer court minimum lawbreaker	0.0	-0.0	['NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN']	NOUN NOUN PROPN PROPN NOUN
dac2e4f2-c839-48a8-b6fc-fe2d4975c121	SUBJ	False	['enthusiast', 'return', 'home', 'national', 'gathering', 'find', 'city', 'spend', 'service', 'business', 'soon', 'attain', 'standard']	1	enthusiast return home national gathering find city spend service business soon attain standard	0.0	-0.0	['INTJ', 'VERB', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN']	INTJ VERB ADV ADJ NOUN VERB NOUN VERB NOUN NOUN ADV VERB NOUN
e63c6f5b-977a-4fe0-a85c-4f5099b83c04	OBJ	False	['borrow', 'money', 'problem', 'detroit', 'debt']	0	borrow money problem detroit debt	0.0	-0.0	['VERB', 'NOUN', 'NOUN', 'PROPN', 'NOUN']	VERB NOUN NOUN PROPN NOUN
e59bfad2-6029-4ae1-8291-daca30324616	OBJ	False	['cite', 'example', 'state', 'state', 'income', 'tax', 'double', 'plus', 'new', 'higher', 'federal', 'income', 'tax', 'onefifth', 'personal', 'income', '12000', 'year', 'rise', 'threefifths', 'personal', 'income', '100000', 'year']	0	cite example state state income tax double plus new higher federal income tax onefifth personal income 12000 year rise threefifths personal income 100000 year	0.07727272727272727	0.11	['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NUM', 'NOUN']	VERB NOUN NOUN NOUN NOUN NOUN ADJ CCONJ ADJ ADJ ADJ NOUN NOUN PROPN ADJ NOUN NUM NOUN NOUN ADP ADJ NOUN NUM NOUN
007fcb24-05e7-4234-8389-6919b7be533f	OBJ	False	['myth']	0	myth	0.0	-0.0	['NOUN']	NOUN
aadd2f32-c7a7-4c79-9bd5-2bce64a3ed9a	OBJ	False	['impulse', 'select', 'extensible', 'form']	0	impulse select extensible form	0.0	-0.0	['ADJ', 'ADJ', 'ADJ', 'NOUN']	ADJ ADJ ADJ NOUN
b49a632a-6d83-41ed-8f1e-a552a9a33de2	OBJ	False	['dveri', 'negligible', 'force', 'national', 'politic', 'party', 'win', 'vote', 'year', 'election', 'supermajority', 'parliamentary', 'seat', 'hold', 'rightleane', 'party', 'electoral', 'incentive', 'improve', 'lgbtq', 'right']	0	dveri negligible force national politic party win vote year election supermajority parliamentary seat hold rightleane party electoral incentive improve lgbtq right	0.5428571428571429	0.53	['PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADV']	PROPN ADJ PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN ADJ NOUN VERB NOUN NOUN ADJ NOUN VERB NOUN ADV
8177666d-f6fd-4c16-9c12-72dac893ac31	SUBJ	False	['apostle', 'stakeholder', 'capitalism', 'convene', 'ski', 'town', 'decry', 'rise', 'populism', 'recognise', 'populism', 'inevitable', 'byproduct', 'creed']	1	apostle stakeholder capitalism convene ski town decry rise populism recognise populism inevitable byproduct creed	0.0	-0.0	['PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']	PROPN PROPN PROPN NOUN NOUN NOUN NOUN VERB NOUN NOUN NOUN ADJ NOUN NOUN
0ae36317-c616-412e-bc69-a7aede5b5c87	OBJ	False	['chart', 'show', 'unvaccinate', 'child', 'previously', 'infect', 'covid19', 'prove', 'positive', 'immunity', 'reinfection', 'variant', 'covid19', 'injection', '2022']	0	chart show unvaccinate child previously infect covid19 prove positive immunity reinfection variant covid19 injection 2022	0.030303030303030304	-0.0	['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NUM']	NOUN NOUN VERB NOUN ADV VERB NOUN VERB ADJ NOUN NOUN NOUN NOUN NOUN NUM
73f79632-561b-4fea-8b09-d0d1372fd27d	SUBJ	False	['big', 'pharma', 'company', 'know', 'ally', 'democrats', 'easily', 'figure', 'lead']	1	big pharma company know ally democrats easily figure lead	0.21666666666666667	0.21	['ADJ', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'ADV', 'VERB', 'NOUN']	ADJ PROPN NOUN VERB NOUN PROPN ADV VERB NOUN
71a8f5db-22f3-417f-a062-728e38844a4b	OBJ	False	['clear', 'steer', 'kremlin', 'different', 'medium', 'outlet', 'present', 'different', 'perspective', 'operate', 'increasingly', 'dangerous', 'environment', 'outlet', 'close', 'editor', 'sack', 'journalist', 'imprison', 'kill', 'step', 'line']	0	clear steer kremlin different medium outlet present different perspective operate increasingly dangerous environment outlet close editor sack journalist imprison kill step line	-0.1	-0.11	['ADV', 'VERB', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']	ADV VERB PROPN ADJ NOUN NOUN ADJ ADJ NOUN VERB ADV ADJ NOUN NOUN ADJ NOUN NOUN NOUN NOUN VERB NOUN NOUN
5315c6d0-fd75-4790-8c3d-2480176f0070	OBJ	False	['fall', 'covid19', 'infection', 'death', 'remain', 'elevate', 'society', 'return', 'seminormal', 'state', 'child', 'head', 'school', 'office', 'bustle', 'worker']	0	fall covid19 infection death remain elevate society return seminormal state child head school office bustle worker	0.0	-0.0	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN NOUN NOUN NOUN VERB ADJ NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN
c5465994-155a-42fa-badb-da324068d361	OBJ	False	['half', 'total', 'cost', 'government', 'cost', 'city', 'local', 'government', 'percapita', 'cost', '1929', 'time', '1913']	0	half total cost government cost city local government percapita cost 1929 time 1913	-0.05555555555555555	-0.11	['ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'NUM']	ADJ ADJ NOUN NOUN NOUN NOUN ADJ NOUN NOUN VERB NUM NOUN NUM
7c5e492a-ace7-4c19-8346-5c5f6590365f	SUBJ	False	['content', 'level', 'regeneration', 'bill', 'prove', 'level', 'rule', 'party', 'interested', 'level', 'bank', 'account', 'rich']	1	content level regeneration bill prove level rule party interested level bank account rich	0.3125	0.32	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ']	NOUN NOUN NOUN NOUN VERB NOUN NOUN NOUN ADJ NOUN NOUN NOUN ADJ
2c597f16-02fc-4d07-947a-502fd152703c	SUBJ	False	['extreme', 'liberal', 'socialist', 'radical', 'perfectly', 'honest', 'hater', 'graft', 'corruption', 'government', 'increase', 'popular', 'taxis', 'pretense', 'public', 'benefit', 'way', 'redistributing', 'wealth', 'downward', 'accord', 'doctrine']	1	extreme liberal socialist radical perfectly honest hater graft corruption government increase popular taxis pretense public benefit way redistributing wealth downward accord doctrine	0.26875	0.32	['ADJ', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN']	ADJ ADJ ADJ ADJ ADV ADJ NOUN NOUN NOUN NOUN VERB ADJ NOUN NOUN ADJ NOUN NOUN VERB NOUN ADJ NOUN NOUN
c3be38ac-cd1d-4e58-b351-b02887963ace	OBJ	False	['teacher', 'unhappy']	0	teacher unhappy	-0.6	-0.63	['NOUN', 'NOUN']	NOUN NOUN
2d9bea46-05b1-4927-8ff4-0dbb817df26c	OBJ	False	['price', 'increase', 'see', 'good', 'service', 'directly', 'affect', 'pandemic', 'war', 'ukraine', 'sign', 'inflation', 'longerterm', 'problem']	0	price increase see good service directly affect pandemic war ukraine sign inflation longerterm problem	0.39999999999999997	0.42	['NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN NOUN VERB ADJ NOUN ADV VERB ADJ NOUN PROPN NOUN NOUN NOUN NOUN
8bb45285-d1c5-4aac-8ee3-d8e0687460fe	OBJ	False	['beneficiary', 'daca', 'program', 'attorney', 'state', '2017', 'special', 'rule']	0	beneficiary daca program attorney state 2017 special rule	0.35714285714285715	0.32	['PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NUM', 'ADJ', 'NOUN']	PROPN PROPN NOUN NOUN PROPN NUM ADJ NOUN
e708e3e7-6ad7-4ba8-9368-246d6e24643a	SUBJ	False	['wealthy', 'investor', 'feel', 'fairly', 'confident', 'grasp', 'happen', 'world', 'economy', 'short', 'mediumterm', 'pcl', 'leave', 'somewhat', 'doldrum']	1	wealthy investor feel fairly confident grasp happen world economy short mediumterm pcl leave somewhat doldrum	0.3333333333333333	0.32	['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADV', 'NOUN']	ADJ NOUN VERB ADV ADJ NOUN ADJ NOUN NOUN ADJ NOUN ADV VERB ADV NOUN
ab5bf34f-6be9-4be5-987c-3c5aa0a99dee	SUBJ	False	['presumably', 'wake', 'state', 'chief', 'justice', 'democrat', 'shannon', 'bacon', 'fellow', 'justice', 'hellbent', 'let', 'illegal', 'alien', 'practice', 'law', 'illegal', 'unethical', 'conduct', 'flow', 'illegal', 'alien', 'everyday', 'act', 'aim', 'escape', 'detection', 'authority', 'falsely', 'appear', 'legal', 'alien', 'steal', 'social', 'security', 'number', 'document', 'impersonate', 'people', 'will', 'not', 'prevent', 'admit', 'bar']	1	presumably wake state chief justice democrat shannon bacon fellow justice hellbent let illegal alien practice law illegal unethical conduct flow illegal alien everyday act aim escape detection authority falsely appear legal alien steal social security number document impersonate people will not prevent admit bar	-0.26166666666666666	-0.21	['ADV', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PART', 'VERB', 'NOUN', 'NOUN']	ADV VERB NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN VERB ADJ ADJ NOUN NOUN ADJ ADJ NOUN VERB ADJ NOUN ADJ NOUN NOUN NOUN NOUN NOUN ADV VERB ADJ NOUN VERB ADJ NOUN NOUN NOUN VERB NOUN AUX PART VERB NOUN NOUN
6dfcddda-1932-471e-9666-768c419cf352	OBJ	False	['fiscal', 'deficit', 'broadly', 'define', 'include', 'offbudget', 'borrow', 'increase', 'year']	0	fiscal deficit broadly define include offbudget borrow increase year	0.0625	0.11	['ADJ', 'NOUN', 'ADV', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN']	ADJ NOUN ADV VERB VERB NOUN VERB NOUN NOUN
